TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,53518,0,0,0,0,,0,255,7,0,2,3,9.0,13559.0,68473.0,13.0,0,0,1.0,2.0,0.19799999999999998,0.7333,0,0,0,0.6,0,0,0.3333
0,53527,1,0,1,8,3.0,14,205,14,0,0,1,2.0,16018.0,20595.0,3.0,5,1,1.0,1.0,0.7777999999999999,0.25,0,1,5,0.25,1,1,0.5
0,53530,0,0,0,5,0.0,8,23,3,1,3,5,3.0,2874.0,4288.0,4.0,0,0,2.0,2.0,0.6701999999999999,0.6,0,0,0,0.6,0,0,1.6666999999999998
0,53573,0,0,0,4,0.0,1,151,7,0,4,7,13.0,19583.0,79309.0,26.0,0,0,1.0,2.0,0.24689999999999998,0.6786,0,0,0,0.4643,0,0,0.5385
0,53634,1,1,0,1,1.0,1,101,15,0,0,5,8.0,25573.0,34613.0,18.0,0,0,4.0,5.0,0.7387999999999999,0.6315999999999999,0,0,1,0.4211,1,0,0.625
0,53636,0,0,0,5,3.0,11,134,3,1,2,10,10.0,29630.0,34512.0,23.0,0,0,4.0,5.0,0.8584999999999999,0.5,3,0,0,0.3571,0,0,1.0
0,53670,2,1,1,25,1.0,33,149,2,1,12,19,25.0,166443.0,177497.0,20.0,0,0,20.0,22.0,0.9377,0.23079999999999998,3,1,5,0.6409999999999999,2,3,0.7599999999999999
0,53703,0,0,0,2,1.0,2,115,7,0,1,1,3.0,19829.0,20234.0,3.0,2,0,1.0,1.0,0.98,0.19999999999999998,0,1,3,0.6,1,1,0.3333
0,53705,0,0,0,10,0.0,7,242,2,1,1,3,8.0,51440.0,61185.0,12.0,3,2,5.0,6.0,0.8406999999999999,0.39999999999999997,0,2,6,0.39999999999999997,2,2,0.375
0,53709,0,0,0,0,10.0,1,126,2,2,4,11,24.0,34564.0,140696.0,34.0,1,1,4.0,4.0,0.24569999999999997,0.7104999999999999,0,1,1,0.6315999999999999,1,1,0.4583
0,53777,10,10,0,3,1.0,0,261,9,0,1,1,3.0,2026.0,2000.0,9.0,0,0,1.0,1.0,1.013,0.19999999999999998,1,0,2,0.3,2,0,0.3333
0,53833,0,0,0,2,1.0,5,238,6,0,3,11,8.0,15304.0,22963.0,15.0,0,0,3.0,5.0,0.6665,0.5556,2,1,3,0.44439999999999996,1,2,1.375
0,53875,0,0,0,0,,0,246,3,1,2,2,6.0,15538.0,26572.0,12.0,0,0,2.0,2.0,0.5848,0.5832999999999999,0,0,0,0.5,0,0,0.3333
0,53924,0,0,0,2,0.0,2,252,9,0,1,5,8.0,1955.0,8680.0,16.0,0,0,0.0,1.0,0.22519999999999998,0.5294,3,0,1,0.47059999999999996,0,1,0.625
0,53944,0,0,0,1,2.0,2,187,7,0,1,5,9.0,2089.0,21130.0,13.0,0,0,0.0,0.0,0.09889999999999999,0.7333,0,0,0,0.6,0,0,0.5556
0,53951,0,0,0,1,0.0,1,17,7,0,1,2,2.0,8719.0,10426.0,2.0,0,0,2.0,2.0,0.8362999999999999,1.0,0,0,0,1.0,0,0,1.0
0,53992,1,1,0,13,0.0,19,215,1,1,3,9,11.0,19159.0,20277.0,24.0,0,0,8.0,9.0,0.9449,0.5599999999999999,0,0,7,0.43999999999999995,0,0,0.8181999999999999
0,54116,10,1,0,8,1.0,10,208,2,1,3,4,9.0,27229.0,30945.0,15.0,4,2,3.0,3.0,0.8798999999999999,0.40909999999999996,1,3,8,0.40909999999999996,7,3,0.44439999999999996
0,54127,0,0,0,1,4.0,2,57,9,0,2,5,8.0,12373.0,15596.0,11.0,0,0,5.0,6.0,0.7932999999999999,0.7692,0,0,0,0.6154,0,0,0.625
0,54206,0,0,0,0,12.0,0,164,12,0,1,5,9.0,11437.0,38194.0,22.0,0,0,1.0,2.0,0.2994,0.4583,0,0,0,0.375,0,0,0.5556
0,54255,1,1,0,0,16.0,0,82,14,0,0,3,3.0,4373.0,7832.0,9.0,2,1,0.0,1.0,0.5583999999999999,0.5,0,1,3,0.25,1,1,1.0
0,54270,0,0,0,3,2.0,0,124,13,0,0,4,7.0,977.0,11280.0,18.0,0,0,0.0,0.0,0.0866,0.5455,0,0,0,0.3182,0,0,0.5713999999999999
0,54301,1,1,0,5,0.0,6,357,3,1,5,11,24.0,39831.0,99772.0,35.0,1,1,3.0,3.0,0.3992,0.5952,0,1,1,0.5713999999999999,2,1,0.4583
0,54366,0,0,0,1,4.0,4,13,8,0,1,2,1.0,,,2.0,0,0,,,,1.0,0,0,0,0.5,0,0,2.0
0,54375,21,15,0,11,1.0,5,73,23,0,0,1,1.0,2180.0,2180.0,3.0,4,4,1.0,1.0,1.0,0.0,0,4,5,0.1429,13,4,1.0
0,54395,0,0,0,1,1.0,0,54,8,0,2,5,10.0,11569.0,17762.0,15.0,0,0,1.0,3.0,0.6513,0.7999999999999999,0,0,0,0.6667,0,0,0.5
0,54484,0,0,0,0,18.0,0,121,5,0,2,4,13.0,21259.0,27157.0,17.0,0,0,6.0,8.0,0.7827999999999999,0.75,0,0,0,0.6499999999999999,0,0,0.3077
0,54573,0,0,0,1,4.0,0,300,7,0,1,2,7.0,9004.0,10651.0,13.0,1,1,3.0,4.0,0.8453999999999999,0.44439999999999996,0,1,6,0.38889999999999997,1,1,0.28569999999999995
0,54693,0,0,0,0,,0,223,26,0,0,0,3.0,0.0,125.0,7.0,0,0,,,0.0,0.375,0,0,0,0.375,0,0,0.0
0,54752,0,0,0,5,2.0,17,201,8,0,5,9,11.0,17232.0,32985.0,29.0,0,0,1.0,3.0,0.5224,0.6333,0,0,4,0.36669999999999997,0,0,0.8181999999999999
0,54852,1,0,0,1,2.0,1,239,5,0,1,1,4.0,16830.0,17634.0,14.0,4,1,1.0,1.0,0.9543999999999999,0.44439999999999996,0,2,7,0.22219999999999998,2,2,0.25
0,55038,0,0,0,1,6.0,0,43,2,1,4,9,9.0,19285.0,24956.0,11.0,0,0,4.0,4.0,0.7727999999999999,0.9167,0,0,0,0.75,0,0,1.0
0,55161,0,0,0,1,1.0,0,189,44,0,0,0,9.0,38761.0,47055.0,15.0,2,0,4.0,4.0,0.8237,0.3333,2,2,8,0.5,2,3,0.0
0,55166,4,3,0,8,1.0,9,88,14,0,0,2,2.0,5930.0,8925.0,2.0,2,0,0.0,2.0,0.6644,0.39999999999999997,0,0,2,0.39999999999999997,0,0,1.0
0,55290,0,0,0,0,7.0,2,143,7,0,3,7,11.0,53850.0,64283.0,11.0,1,1,7.0,9.0,0.8376999999999999,0.6154,3,1,1,0.8462,1,1,0.6364
0,55350,4,1,1,2,0.0,7,217,8,0,1,1,16.0,16119.0,21862.0,17.0,11,2,8.0,9.0,0.7373,0.3571,3,3,15,0.5713999999999999,4,6,0.0625
0,55368,1,1,0,5,2.0,8,21,3,1,2,3,2.0,3010.0,3918.0,2.0,1,1,2.0,2.0,0.7682,0.5,0,1,1,0.5,2,1,1.5
0,55572,0,0,0,4,1.0,3,181,65,0,0,0,2.0,6964.0,6300.0,1.0,2,1,1.0,1.0,1.1054,0.3333,0,1,2,0.6667,1,1,0.0
0,55589,3,3,0,3,1.0,6,96,3,1,1,4,3.0,5240.0,5186.0,15.0,0,0,2.0,2.0,1.0104,0.5,0,0,1,0.1875,3,0,1.3333
0,55594,3,1,0,5,1.0,9,256,13,0,0,1,6.0,42125.0,42367.0,7.0,4,4,2.0,2.0,0.9943,0.41669999999999996,0,4,5,0.5,5,4,0.1667
0,55639,0,0,0,0,,0,214,19,0,0,2,7.0,28271.0,50007.0,16.0,0,0,1.0,2.0,0.5652999999999999,0.4286,0,0,0,0.3333,0,0,0.28569999999999995
0,55651,0,0,0,1,3.0,1,233,13,0,0,3,16.0,37837.0,68639.0,30.0,0,0,3.0,6.0,0.5511999999999999,0.6667,0,0,0,0.5333,0,0,0.1875
0,55672,0,0,0,0,17.0,4,47,10,0,1,1,1.0,1977.0,2500.0,1.0,0,0,1.0,1.0,0.7908,0.3333,0,0,0,0.3333,0,0,1.0
0,55691,1,0,1,6,1.0,6,279,3,1,1,1,2.0,824.0,2436.0,4.0,7,0,0.0,0.0,0.3383,0.0833,0,0,7,0.1667,0,0,0.5
0,55852,0,0,0,3,4.0,15,235,5,0,4,9,5.0,10299.0,16192.0,25.0,0,0,2.0,3.0,0.6361,0.3333,2,0,1,0.18519999999999998,0,1,1.7999999999999998
0,55895,1,0,0,0,12.0,1,294,8,0,2,7,11.0,20963.0,33300.0,17.0,1,0,4.0,7.0,0.6295,0.5789,0,0,2,0.5789,0,0,0.6364
0,55983,0,0,0,0,24.0,1,133,16,0,0,2,3.0,7948.0,12224.0,6.0,2,1,0.0,2.0,0.6501999999999999,0.5,2,1,2,0.375,1,2,0.6667
0,55987,0,0,0,0,8.0,1,80,26,0,0,0,3.0,6025.0,12029.0,7.0,0,0,0.0,1.0,0.5008999999999999,0.4286,0,0,1,0.4286,0,0,0.0
0,56050,2,1,0,7,1.0,9,204,5,0,2,6,8.0,12962.0,27678.0,17.0,1,0,4.0,4.0,0.4683,0.6667,0,1,3,0.44439999999999996,1,1,0.75
0,56159,0,0,0,3,2.0,1,15,4,0,3,4,4.0,12410.0,13586.0,4.0,0,0,1.0,1.0,0.9134,0.75,0,0,0,1.0,0,0,1.0
0,56161,0,0,0,2,6.0,2,128,6,0,6,10,16.0,29289.0,42729.0,29.0,0,0,5.0,9.0,0.6855,0.5277999999999999,0,0,0,0.44439999999999996,0,0,0.625
0,56163,5,5,0,5,1.0,5,141,17,0,0,4,10.0,28543.0,39233.0,19.0,0,0,6.0,8.0,0.7274999999999999,0.75,0,0,2,0.5,5,0,0.39999999999999997
0,56181,1,0,0,5,2.0,3,270,4,0,1,1,8.0,36692.0,40180.0,16.0,9,1,5.0,5.0,0.9131999999999999,0.29629999999999995,0,1,13,0.29629999999999995,1,1,0.125
0,56203,3,2,1,0,23.0,0,110,23,0,0,2,5.0,2385.0,3100.0,7.0,3,0,1.0,2.0,0.7694,0.45449999999999996,0,0,3,0.45449999999999996,0,0,0.39999999999999997
0,56213,0,0,0,4,1.0,4,262,7,0,1,9,12.0,14905.0,69963.0,28.0,0,0,1.0,2.0,0.213,0.7188,0,0,0,0.375,0,0,0.75
0,56275,4,2,0,2,1.0,0,116,13,0,0,1,3.0,2019.0,2298.0,6.0,0,0,1.0,2.0,0.8785999999999999,0.4286,1,0,3,0.4286,2,0,0.3333
0,56381,1,0,1,8,0.0,6,35,21,0,0,1,1.0,,,2.0,0,0,,,,0.6667,0,0,0,0.3333,0,0,1.0
0,56461,0,0,0,0,,0,35,10,0,1,1,2.0,361.0,2856.0,2.0,0,0,0.0,0.0,0.12639999999999998,1.0,0,0,0,1.0,0,0,0.5
0,56551,0,0,0,0,,0,129,2,1,1,1,2.0,0.0,500.0,3.0,0,0,,,0.0,0.5,0,0,0,0.5,0,0,0.5
0,56568,2,0,0,3,0.0,2,109,4,0,4,5,4.0,10519.0,13653.0,8.0,0,0,2.0,3.0,0.7705,0.6667,0,0,1,0.44439999999999996,0,0,1.25
0,56623,2,1,1,10,1.0,5,99,2,1,2,4,6.0,33398.0,40902.0,16.0,2,1,3.0,3.0,0.8164999999999999,0.3636,1,1,3,0.2727,1,1,0.6667
0,56679,4,1,0,1,5.0,0,169,23,0,0,1,5.0,348.0,9424.0,7.0,2,1,0.0,0.0,0.036899999999999995,0.5832999999999999,0,1,3,0.41669999999999996,3,1,0.19999999999999998
0,56724,3,3,0,6,1.0,4,143,26,0,0,0,5.0,61135.0,66347.0,14.0,0,0,4.0,4.0,0.9214,0.3571,2,0,1,0.3571,2,1,0.0
0,56798,0,0,0,1,0.0,1,183,7,0,1,1,12.0,2555.0,33767.0,16.0,0,0,0.0,1.0,0.07569999999999999,0.9375,0,0,0,0.75,0,0,0.0833
0,56812,0,0,0,1,1.0,1,166,5,0,1,6,12.0,14113.0,28224.0,18.0,0,0,1.0,4.0,0.5,0.6521999999999999,0,0,1,0.5216999999999999,0,0,0.5
0,56827,0,0,0,1,6.0,0,275,3,1,1,5,13.0,1527.0,31983.0,21.0,0,0,0.0,0.0,0.0477,0.6399999999999999,0,0,0,0.5199999999999999,0,0,0.3846
0,56832,1,1,0,5,0.0,14,271,6,0,5,6,9.0,5312.0,12055.0,17.0,3,2,3.0,4.0,0.4406,0.4583,0,2,6,0.375,2,2,0.6667
0,56988,0,0,0,0,7.0,11,55,10,0,2,4,7.0,10326.0,23130.0,9.0,0,0,2.0,2.0,0.44639999999999996,0.8888999999999999,0,0,0,0.7777999999999999,0,0,0.5713999999999999
0,57076,0,0,0,2,1.0,2,203,3,1,4,5,13.0,80360.0,113300.0,18.0,0,0,5.0,6.0,0.7092999999999999,0.7142999999999999,0,0,0,0.619,0,0,0.3846
0,57117,1,1,0,3,1.0,8,43,1,2,7,12,18.0,40869.0,57554.0,17.0,0,0,6.0,12.0,0.7101,0.7618999999999999,0,0,0,0.8571,1,0,0.6667
0,57180,0,0,0,0,,0,15,15,0,0,1,1.0,,,1.0,0,0,,,,1.0,0,0,0,1.0,0,0,1.0
0,57189,0,0,0,8,0.0,5,179,3,2,4,5,14.0,13287.0,39986.0,22.0,0,0,2.0,5.0,0.3323,0.5651999999999999,0,0,0,0.6086999999999999,0,0,0.3571
0,57222,3,0,1,0,12.0,0,177,8,0,2,5,4.0,38853.0,44539.0,9.0,9,2,3.0,3.0,0.8723,0.44439999999999996,0,2,9,0.22219999999999998,2,2,1.25
0,57226,3,2,1,18,1.0,40,119,2,1,9,17,8.0,10479.0,11349.0,15.0,3,3,4.0,6.0,0.9232999999999999,0.625,0,3,3,0.3333,5,3,2.125
0,57302,4,3,1,6,0.0,4,76,7,0,4,7,4.0,57591.0,60115.0,15.0,0,0,4.0,4.0,0.958,0.6,0,0,0,0.2667,1,0,1.75
0,57327,0,0,0,1,0.0,1,299,1,1,2,6,12.0,41485.0,43676.0,18.0,0,0,8.0,8.0,0.9498,0.48,0,0,0,0.48,0,0,0.5
0,57340,0,0,0,0,7.0,2,366,11,0,1,1,4.0,2332.0,3066.0,7.0,4,4,1.0,3.0,0.7605999999999999,0.45449999999999996,0,4,4,0.3636,4,4,0.25
0,57421,0,0,0,0,8.0,0,244,4,0,2,5,13.0,56062.0,65155.0,14.0,0,0,8.0,10.0,0.8603999999999999,0.8666999999999999,0,0,0,0.8666999999999999,0,0,0.3846
0,57635,0,0,0,2,1.0,1,134,12,0,1,3,3.0,6453.0,7500.0,9.0,0,0,2.0,2.0,0.8603999999999999,0.7273,0,0,0,0.2727,0,0,1.0
0,57767,0,0,0,3,0.0,4,151,3,1,3,4,12.0,28692.0,39700.0,16.0,0,0,4.0,8.0,0.7226999999999999,0.6841999999999999,0,0,1,0.6315999999999999,0,0,0.3333
0,57803,2,2,0,1,0.0,1,118,44,0,0,0,1.0,0.0,0.0,9.0,2,0,0.0,0.0,0.0,0.0,0,0,3,0.0833,0,0,0.0
0,57817,1,0,1,0,7.0,4,296,8,0,1,1,8.0,16639.0,22705.0,10.0,5,5,5.0,5.0,0.7327999999999999,0.5333,0,5,5,0.5333,5,5,0.125
0,57828,3,3,0,18,1.0,13,105,5,0,2,4,4.0,15894.0,23716.0,6.0,0,0,2.0,3.0,0.6701999999999999,0.6667,0,0,0,0.6667,1,0,1.0
0,57892,0,0,0,3,0.0,2,66,9,0,2,4,6.0,12859.0,27888.0,14.0,0,0,1.0,2.0,0.46109999999999995,0.5882,0,0,0,0.3529,0,0,0.6667
0,57956,0,0,0,0,,0,415,20,0,0,1,12.0,24304.0,32452.0,23.0,0,0,7.0,7.0,0.7488999999999999,0.6667,0,0,1,0.5,0,0,0.0833
0,57979,0,0,0,4,3.0,0,17,5,0,3,4,4.0,399.0,583.0,4.0,0,0,1.0,3.0,0.6843999999999999,0.7999999999999999,0,0,0,0.7999999999999999,0,0,1.0
0,58090,3,0,0,0,8.0,1,370,5,0,2,2,3.0,233.0,509.0,6.0,0,0,0.0,1.0,0.4578,0.5,0,0,2,0.5,0,0,0.6667
0,58282,1,1,0,1,3.0,0,117,8,0,1,3,8.0,20237.0,38020.0,10.0,1,0,2.0,4.0,0.5323,0.6667,0,0,2,0.6667,1,0,0.375
0,58286,0,0,0,0,,0,201,9,0,3,7,9.0,23890.0,30015.0,12.0,0,0,7.0,8.0,0.7958999999999999,0.8332999999999999,0,0,5,0.75,0,0,0.7777999999999999
0,58287,2,2,0,5,1.0,19,120,2,1,3,5,3.0,13905.0,15766.0,8.0,1,0,2.0,2.0,0.8819999999999999,0.7,0,0,1,0.3,1,0,1.6666999999999998
0,58308,1,0,1,11,0.0,13,98,2,1,7,11,10.0,34274.0,40026.0,24.0,0,0,3.0,4.0,0.8563,0.6295999999999999,0,0,0,0.37039999999999995,0,0,1.0999999999999999
0,58340,0,0,0,0,16.0,0,321,10,0,1,2,13.0,26361.0,37143.0,17.0,1,1,8.0,9.0,0.7097,0.619,0,1,1,0.619,1,1,0.1538
0,58503,0,0,0,3,1.0,2,153,10,0,2,5,11.0,17686.0,61150.0,26.0,0,0,4.0,5.0,0.28919999999999996,0.6295999999999999,3,0,0,0.4074,0,0,0.45449999999999996
0,58558,5,3,1,4,2.0,4,351,7,0,1,4,5.0,26300.0,33877.0,14.0,0,0,2.0,2.0,0.7763,0.6667,0,0,0,0.3333,3,0,0.7999999999999999
0,58588,0,0,0,0,13.0,1,274,3,1,3,8,10.0,10809.0,49100.0,28.0,0,0,1.0,2.0,0.2201,0.5,0,0,0,0.3333,0,0,0.7999999999999999
0,58639,0,0,0,3,0.0,3,79,8,0,1,6,9.0,17254.0,34612.0,15.0,0,0,1.0,4.0,0.4985,0.5294,0,0,1,0.5294,0,0,0.6667
0,58696,1,1,0,14,1.0,15,36,5,0,8,8,9.0,7156.0,19277.0,8.0,0,0,4.0,4.0,0.3712,0.7999999999999999,0,0,0,0.8999999999999999,0,0,0.8888999999999999
0,58705,0,0,0,1,3.0,0,228,3,1,2,5,7.0,11453.0,22451.0,18.0,0,0,2.0,2.0,0.5101,0.5789,0,0,0,0.36839999999999995,0,0,0.7142999999999999
0,58706,0,0,0,8,0.0,4,270,6,0,1,1,7.0,17788.0,30910.0,11.0,0,0,4.0,4.0,0.5754999999999999,0.8181999999999999,0,0,0,0.6364,0,0,0.1429
0,58708,0,0,0,1,4.0,6,63,6,0,3,11,16.0,26201.0,47492.0,22.0,0,0,5.0,10.0,0.5517,0.8077,0,0,0,0.6154,0,0,0.6875
0,58719,1,1,0,1,4.0,15,102,3,1,5,10,8.0,18711.0,20781.0,17.0,8,2,6.0,6.0,0.9004,0.2692,3,4,9,0.3077,4,6,1.25
0,58786,3,3,0,5,1.0,6,84,14,0,0,4,6.0,12554.0,14486.0,14.0,0,0,3.0,4.0,0.8665999999999999,0.4375,2,0,1,0.375,0,1,0.6667
0,58933,0,0,0,0,7.0,0,109,7,0,1,1,1.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.3333,0,0,2,0.3333,0,0,1.0
0,59227,0,0,0,5,0.0,3,125,13,0,0,3,14.0,31094.0,45136.0,29.0,0,0,7.0,8.0,0.6889,0.6175999999999999,0,0,1,0.4118,0,0,0.2143
0,59229,0,0,0,1,5.0,0,98,4,0,5,11,13.0,38444.0,55633.0,14.0,0,0,6.0,7.0,0.691,0.9332999999999999,0,0,0,0.8666999999999999,0,0,0.8462
0,59298,1,1,0,1,1.0,1,366,16,0,0,2,8.0,11969.0,36226.0,10.0,0,0,1.0,3.0,0.33039999999999997,0.7999999999999999,2,0,1,0.7999999999999999,0,1,0.25
0,59329,0,0,0,9,1.0,17,224,7,0,1,7,12.0,31179.0,37563.0,20.0,1,1,6.0,8.0,0.83,0.48,3,1,4,0.48,1,2,0.5832999999999999
0,59443,2,1,0,13,1.0,9,111,4,0,2,7,14.0,41611.0,60631.0,17.0,0,0,5.0,8.0,0.6862999999999999,0.6499999999999999,0,1,1,0.7,2,1,0.5
0,59515,1,1,0,4,0.0,7,280,4,0,1,3,13.0,46382.0,58909.0,19.0,0,0,7.0,7.0,0.7873,0.5651999999999999,0,0,0,0.5651999999999999,1,0,0.23079999999999998
0,59541,0,0,0,3,0.0,2,243,13,0,0,2,13.0,21058.0,61020.0,24.0,0,0,4.0,5.0,0.34509999999999996,0.6,0,0,0,0.5199999999999999,0,0,0.1538
0,59565,0,0,0,6,0.0,11,170,2,1,2,6,13.0,39749.0,73193.0,28.0,0,0,7.0,8.0,0.5430999999999999,0.5152,0,0,2,0.3939,0,0,0.46149999999999997
0,59624,0,0,0,6,2.0,8,164,3,1,4,6,6.0,14948.0,16823.0,13.0,1,0,3.0,4.0,0.8885,0.5333,0,0,3,0.39999999999999997,0,0,1.0
0,59770,1,0,0,4,0.0,2,64,14,0,0,1,1.0,,,1.0,0,0,,,,0.0,1,0,1,0.3333,0,0,1.0
0,59774,0,0,0,0,,0,219,9,0,3,3,8.0,24507.0,30760.0,10.0,1,1,4.0,7.0,0.7967,0.5,1,1,2,0.6667,1,1,0.375
0,59797,1,0,0,8,1.0,17,117,8,0,4,8,8.0,43223.0,52340.0,26.0,3,1,3.0,4.0,0.8258,0.6,0,1,4,0.2667,1,1,1.0
0,59805,3,0,1,0,,0,155,21,0,0,1,3.0,1551.0,4000.0,3.0,5,3,0.0,1.0,0.3878,0.375,0,3,6,0.375,3,3,0.3333
0,60009,1,0,0,0,22.0,0,249,21,0,0,1,9.0,11714.0,23032.0,13.0,1,0,1.0,2.0,0.5085999999999999,0.5333,2,1,2,0.6,1,2,0.11109999999999999
0,60059,3,0,1,3,0.0,4,141,3,1,3,3,7.0,33950.0,44920.0,7.0,7,3,2.0,2.0,0.7557999999999999,0.3333,0,3,7,0.46669999999999995,3,3,0.4286
0,60131,0,0,0,1,2.0,0,138,18,0,0,1,1.0,,,2.0,0,0,,,,1.0,0,0,1,0.5,0,0,1.0
0,60152,0,0,0,3,2.0,1,146,3,1,3,5,14.0,15801.0,39837.0,22.0,0,0,3.0,3.0,0.39659999999999995,0.6667,0,0,0,0.5832999999999999,0,0,0.3571
0,60159,0,0,0,3,5.0,1,127,5,0,3,4,8.0,11079.0,33475.0,12.0,1,1,1.0,1.0,0.33099999999999996,0.5385,0,1,1,0.6154,1,1,0.5
0,60177,0,0,0,1,5.0,1,131,14,0,0,3,6.0,8073.0,15754.0,12.0,1,0,1.0,1.0,0.5124,0.5713999999999999,2,0,1,0.4286,0,1,0.5
0,60289,0,0,0,7,1.0,4,236,52,0,0,0,5.0,2191.0,5673.0,5.0,0,0,2.0,2.0,0.3862,1.0,0,0,0,1.0,0,0,0.0
0,60405,0,0,0,1,3.0,0,57,9,0,1,1,3.0,3971.0,11000.0,5.0,0,0,0.0,1.0,0.361,1.0,0,0,0,0.6,0,0,0.3333
0,60516,0,0,0,1,2.0,1,237,2,2,3,4,9.0,53888.0,72683.0,18.0,0,0,4.0,5.0,0.7414,0.39999999999999997,0,0,0,0.44999999999999996,0,0,0.44439999999999996
0,60544,17,2,0,1,3.0,1,247,5,0,1,3,7.0,18569.0,22771.0,12.0,0,0,1.0,3.0,0.8154999999999999,0.5,0,0,1,0.4375,4,0,0.4286
0,60590,0,0,0,1,1.0,1,151,47,0,0,0,8.0,5354.0,12276.0,16.0,1,1,2.0,2.0,0.4361,0.5882,0,1,4,0.47059999999999996,1,1,0.0
0,60646,1,1,0,0,8.0,5,190,7,0,3,6,11.0,9326.0,21016.0,23.0,0,0,3.0,3.0,0.4438,0.6521999999999999,3,0,0,0.47829999999999995,1,0,0.5455
0,60666,3,0,1,1,5.0,2,118,5,0,2,4,3.0,12354.0,16413.0,4.0,2,1,2.0,2.0,0.7526999999999999,0.5,0,1,2,0.5,1,1,1.3333
0,60838,0,0,0,0,,0,348,9,0,1,2,8.0,15662.0,19234.0,18.0,0,0,4.0,6.0,0.8142999999999999,0.4211,3,0,2,0.4211,0,1,0.25
0,60904,0,0,0,2,4.0,1,45,5,0,4,6,7.0,5488.0,7787.0,11.0,0,0,2.0,3.0,0.7048,0.9090999999999999,0,0,0,0.6364,0,0,0.8571
0,60934,0,0,0,0,7.0,0,199,6,0,1,3,6.0,20129.0,26842.0,18.0,0,0,3.0,4.0,0.7498999999999999,0.44439999999999996,0,0,1,0.3333,0,0,0.5
0,61115,0,0,0,6,2.0,8,55,7,0,1,3,10.0,27284.0,42149.0,13.0,0,0,3.0,7.0,0.6473,0.75,0,0,0,0.625,0,0,0.3
0,61253,4,4,0,0,10.0,1,168,2,1,2,5,6.0,6666.0,10750.0,12.0,0,0,2.0,2.0,0.6201,0.75,0,0,0,0.5,1,0,0.8332999999999999
0,61286,1,1,0,7,0.0,16,213,3,1,9,13,12.0,22793.0,24646.0,25.0,1,0,8.0,11.0,0.9248,0.38889999999999997,0,0,3,0.3333,1,0,1.0833
0,61383,0,0,0,10,0.0,9,170,6,0,3,4,9.0,45102.0,63191.0,12.0,2,1,4.0,5.0,0.7136999999999999,0.5294,0,1,2,0.5294,1,1,0.44439999999999996
0,61438,0,0,0,6,4.0,6,241,4,0,1,4,9.0,9944.0,19981.0,23.0,0,0,1.0,2.0,0.4977,0.6399999999999999,0,0,0,0.36,0,0,0.44439999999999996
0,61502,0,0,0,0,9.0,1,137,9,0,2,4,8.0,26078.0,33716.0,13.0,1,0,4.0,4.0,0.7735,0.5,2,0,1,0.5713999999999999,0,1,0.5
0,61516,1,0,0,8,1.0,4,39,2,1,1,5,13.0,40107.0,59387.0,15.0,0,0,6.0,9.0,0.6752999999999999,0.875,0,1,1,0.8125,2,1,0.3846
0,61553,3,2,1,1,3.0,0,166,11,0,1,1,2.0,2474.0,3966.0,3.0,2,1,0.0,1.0,0.6237999999999999,0.6,0,1,2,0.39999999999999997,1,1,0.5
0,61683,0,0,0,4,1.0,12,135,9,0,3,6,6.0,9943.0,18826.0,18.0,0,0,1.0,2.0,0.5281999999999999,0.6315999999999999,0,0,0,0.31579999999999997,0,0,1.0
0,61713,0,0,0,2,1.0,1,291,6,0,2,4,9.0,32984.0,50933.0,19.0,0,0,2.0,4.0,0.6476,0.7895,0,0,0,0.47369999999999995,0,0,0.44439999999999996
0,61719,1,1,0,4,1.0,2,131,15,0,0,4,9.0,48802.0,55318.0,13.0,0,0,6.0,6.0,0.8822,0.6922999999999999,0,0,0,0.6922999999999999,1,0,0.44439999999999996
0,61773,1,0,1,2,2.0,3,99,3,1,4,7,5.0,370.0,647.0,6.0,0,0,0.0,2.0,0.5719,0.625,0,0,0,0.625,0,0,1.4
0,61783,1,0,1,5,1.0,3,111,4,0,3,3,5.0,22005.0,33285.0,6.0,0,0,1.0,1.0,0.6610999999999999,1.0,0,0,0,0.8332999999999999,0,0,0.6
0,61797,0,0,0,5,0.0,3,289,6,0,4,7,14.0,34904.0,100724.0,22.0,0,0,3.0,7.0,0.3465,0.9544999999999999,0,0,0,0.6364,0,0,0.5
0,61923,1,0,0,3,3.0,3,117,8,0,1,2,2.0,995.0,1017.0,3.0,0,0,2.0,2.0,0.9783999999999999,0.5,0,0,0,0.5,0,0,1.0
0,61931,0,0,0,2,0.0,1,153,25,0,0,0,9.0,32985.0,43468.0,16.0,0,0,3.0,4.0,0.7587999999999999,0.5,2,0,1,0.5,0,1,0.0
0,62015,0,0,0,10,0.0,6,376,1,1,6,9,22.0,16629.0,91255.0,34.0,0,0,3.0,3.0,0.18219999999999997,0.6154,0,0,0,0.5640999999999999,0,0,0.40909999999999996
